Competition,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,Team,Player,StartingPosition,EnterMinute,ExitMinute,PlayerID,PlayerFirstName,PlayerSurname,PlayerNationality,PlayerBirthCountry,PlayerBirthdate
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,D. Welbeck,A-C,0,88,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,C. Chambers,,81,,235617,Calum,Chambers,England,England,95/01/20
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,A. Oxlade-Chamberlain,,88,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,Arteta,,90+5,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,K. Gibbs,,,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,L. Podolski,,,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,D. Ospina,,,,22426,David,Ospina Ramírez,Colombia,Colombia,88/08/31
EnglandPremierLeague,9/13/2014,Arsenal,Manchester City,2,2,Arsenal,Santi Cazorla,,,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,T. Courtois,GK-C,0,,77294,Thibaut,Courtois,Belgium,Belgium,92/05/11
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,B. Ivanović,D1-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Azpilicueta,D1-L,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Fàbregas,DM-CL,0,82,328,Francesc,Fàbregas i Soler,Spain,Spain,87/05/04
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,N. Matić,DM-CR,0,,35472,Nemanja,Matić,Serbia,Serbia,88/08/01
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,E. Hazard,M-CL,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Oscar,M-C,0,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,A. Schürrle,M-CR,0,46,86503,André,Schürrle,Germany,Germany,90/11/06
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Diego Costa,A-C,0,72,60977,Diego,Da Silva Costa,Spain,Brazil,88/10/07
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Ramires,,46,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,L. Rémy,,72,,4572,Loïc,Rémy,France,France,87/01/02
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Mohamed Salah,,82,,138653,Mohamed,Salah Ghaly,Egypt,Egypt,92/06/15
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Willian,,,,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,K. Zouma,,,,162511,Kurt,Zouma,France,France,94/10/27
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,P. Čech,,,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,9/13/2014,Chelsea,Swansea City,4,2,Chelsea,Filipe Luis,,,,4505,Filipe Luis,Kasmirski,Brazil,Brazil,85/08/09
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,J. Evans,D1-CR,0,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,Rafael,D1-R,0,67,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,M. Rojo,D1-L,0,,68939,Faustino Marcos Alberto,Rojo,Argentina,Argentina,90/03/20
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,T. Blackett,D1-CL,0,,321310,Tyler,Blackett,England,England,94/04/02
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,Á. Di María,M-L,0,82,16579,Ángel Fabián,Di María Hernández,Argentina,Argentina,88/02/14
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,Mata,AM-C,0,67,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,D. Blind,DM-C,0,,68886,Daley,Blind,Netherlands,Netherlands,90/03/09
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,Ander Herrera,M-R,0,,72451,Ander,Herrera Agüera,Spain,Spain,89/08/14
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,R. van Persie,A-CL,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,W. Rooney,A-CR,0,,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,R. Falcao,,67,,20216,Radamel Falcao,García Zárate,Colombia,Colombia,86/02/10
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,A. Valencia,,67,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,A. Januzaj,,82,,294439,Adnan,Januzaj,Belgium,Belgium,95/02/05
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,L. Shaw,,,,209805,Luke,Shaw,England,England,95/07/12
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,D. Fletcher,,,,2911,Darren,Fletcher,Scotland,Scotland,84/02/01
EnglandPremierLeague,9/14/2014,Manchester United,Queens Park Ra&hellip;,4,0,Manchester United,Andreas Pereira,,,,275149,Andreas,Hoelgebaum Pereira,Brazil,Belgium,96/01/01
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,K. Gibbs,D1-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,L. Koscielny,D1-CL,0,,37785,Laurent,Koscielny,France,France,85/09/10
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,Bellerín,D1-R,0,,235942,Héctor,Bellerín Moruno,Spain,Spain,95/03/19
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,M. Özil,AM-L,0,62,1986,Mesut,Özil,Germany,Germany,88/10/15
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,Arteta,DM-C,0,77,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,J. Wilshere,M-CL,0,,61075,Jack,Wilshere,England,England,92/01/01
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,A. Ramsey,M-CR,0,62,66532,Aaron,Ramsey,Wales,Wales,90/12/26
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,A. Sánchez,AM-R,0,,4117,Alexis Alejandro,Sánchez Sánchez,Chile,Chile,88/12/19
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,D. Welbeck,A-C,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,A. Oxlade-Chamberlain,,62,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,Santi Cazorla,,62,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,L. Podolski,,77,,2053,Lukas,Podolski,Germany,Poland,85/06/04
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,T. Rosický,,,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,C. Chambers,,,,235617,Calum,Chambers,England,England,95/01/20
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,J. Campbell,,,,102896,Joel Nathaniel,Campbell Samuels,Costa Rica,Costa Rica,92/06/26
UEFAChampionsLeague,9/16/2014,Borussia Dortmund,Arsenal,2,0,Arsenal,D. Ospina,,,,22426,David,Ospina Ramírez,Colombia,Colombia,88/08/31
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,T. Courtois,GK-C,0,,77294,Thibaut,Courtois,Belgium,Belgium,92/05/11
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Filipe Luis,D1-L,0,,4505,Filipe Luis,Kasmirski,Brazil,Brazil,85/08/09
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,B. Ivanović,D1-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Fàbregas,M-CR,0,,328,Francesc,Fàbregas i Soler,Spain,Spain,87/05/04
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Willian,AM-C,0,74,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Ramires,AM-R,0,67,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,N. Matić,M-CL,0,,35472,Nemanja,Matić,Serbia,Serbia,88/08/01
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,E. Hazard,AM-L,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,D. Drogba,A-C,0,74,310,Didier Yves,Drogba Tébily,Côte d'Ivoire,Côte d'Ivoire,78/03/11
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Oscar,,67,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,L. Rémy,,74,,4572,Loïc,Rémy,France,France,87/01/02
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Diego Costa,,74,,60977,Diego,Da Silva Costa,Spain,Brazil,88/10/07
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,P. Čech,,,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,K. Zouma,,,,162511,Kurt,Zouma,France,France,94/10/27
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,J. Obi Mikel,,,,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
UEFAChampionsLeague,9/17/2014,Chelsea,Schalke 04,1,1,Chelsea,Azpilicueta,,,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,K. Gibbs,D1-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,L. Koscielny,D1-CL,0,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,C. Chambers,D1-R,0,,235617,Calum,Chambers,England,England,95/01/20
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,M. Özil,M-L,0,,1986,Mesut,Özil,Germany,Germany,88/10/15
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,Arteta,DM-C,0,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,Santi Cazorla,M-CR,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,A. Ramsey,M-CL,0,78,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,A. Oxlade-Chamberlain,M-R,0,78,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,D. Welbeck,A-C,0,78,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,T. Rosický,,78,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,J. Wilshere,,78,,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,L. Podolski,,78,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,A. Sánchez,,,,4117,Alexis Alejandro,Sánchez Sánchez,Chile,Chile,88/12/19
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,A. Diaby,,,,2959,Vassiriki Abou,Diaby,France,France,86/05/11
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,F. Coquelin,,,,63904,Francis,Coquelin,France,France,91/05/13
EnglandPremierLeague,9/20/2014,Aston Villa,Arsenal,0,3,Arsenal,D. Ospina,,,,22426,David,Ospina Ramírez,Colombia,Colombia,88/08/31
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,J. Evans,D1-CR,0,30,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,Rafael,D1-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,M. Rojo,D1-L,0,,68939,Faustino Marcos Alberto,Rojo,Argentina,Argentina,90/03/20
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,T. Blackett,D1-CL,0,83,321310,Tyler,Blackett,England,England,94/04/02
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,Á. Di María,M-L,0,76,16579,Ángel Fabián,Di María Hernández,Argentina,Argentina,88/02/14
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,D. Blind,DM-C,0,,68886,Daley,Blind,Netherlands,Netherlands,90/03/09
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,Ander Herrera,M-R,0,,72451,Ander,Herrera Agüera,Spain,Spain,89/08/14
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,R. van Persie,A-CR,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,W. Rooney,AM-C,0,,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,R. Falcao,A-CL,0,72,20216,Radamel Falcao,García Zárate,Colombia,Colombia,86/02/10
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,C. Smalling,,30,,79474,Chris,Smalling,England,England,89/11/22
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,A. Januzaj,,72,,294439,Adnan,Januzaj,Belgium,Belgium,95/02/05
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,Mata,,76,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,L. Shaw,,,,209805,Luke,Shaw,England,England,95/07/12
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,D. Fletcher,,,,2911,Darren,Fletcher,Scotland,Scotland,84/02/01
EnglandPremierLeague,9/21/2014,Leicester City,Manchester United,5,3,Manchester United,A. Valencia,,,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,T. Courtois,GK-C,0,,77294,Thibaut,Courtois,Belgium,Belgium,92/05/11
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,B. Ivanović,D1-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Azpilicueta,D1-L,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Fàbregas,DM-CL,0,,328,Francesc,Fàbregas i Soler,Spain,Spain,87/05/04
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Willian,M-C,0,63,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Ramires,M-CR,0,63,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,N. Matić,DM-CR,0,,35472,Nemanja,Matić,Serbia,Serbia,88/08/01
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,E. Hazard,M-CL,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Diego Costa,A-C,0,86,60977,Diego,Da Silva Costa,Spain,Brazil,88/10/07
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,J. Obi Mikel,,63,,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,A. Schürrle,,63,,86503,André,Schürrle,Germany,Germany,90/11/06
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,D. Drogba,,86,,310,Didier Yves,Drogba Tébily,Côte d'Ivoire,Côte d'Ivoire,78/03/11
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,P. Čech,,,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Filipe Luis,,,,4505,Filipe Luis,Kasmirski,Brazil,Brazil,85/08/09
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,Oscar,,,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,9/21/2014,Manchester City,Chelsea,1,1,Chelsea,L. Rémy,,,,4572,Loïc,Rémy,France,France,87/01/02
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,K. Gibbs,D1-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,L. Koscielny,D1-CL,0,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,C. Chambers,D1-R,0,,235617,Calum,Chambers,England,England,95/01/20
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,M. Özil,M-L,0,,1986,Mesut,Özil,Germany,Germany,88/10/15
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,Arteta,DM-C,0,28,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,J. Wilshere,M-CR,0,63,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,A. Ramsey,M-CL,0,45+1,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,A. Oxlade-Chamberlain,M-R,0,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,D. Welbeck,A-C,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,M. Flamini,,28,,2961,Mathieu,Flamini,France,France,84/03/07
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,Santi Cazorla,,45+1,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,A. Sánchez,,63,,4117,Alexis Alejandro,Sánchez Sánchez,Chile,Chile,88/12/19
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,D. Ospina,,,,22426,David,Ospina Ramírez,Colombia,Colombia,88/08/31
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,F. Coquelin,,,,63904,Francis,Coquelin,France,France,91/05/13
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,T. Rosický,,,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
EnglandPremierLeague,9/27/2014,Arsenal,Tottenham Hotspur,1,1,Arsenal,L. Podolski,,,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,Rafael,D1-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,M. Rojo,D1-CL,0,,68939,Faustino Marcos Alberto,Rojo,Argentina,Argentina,90/03/20
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,L. Shaw,D1-L,0,,209805,Luke,Shaw,England,England,95/07/12
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,Á. Di María,M-L,0,90+4,16579,Ángel Fabián,Di María Hernández,Argentina,Argentina,88/02/14
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,D. Blind,DM-C,0,,68886,Daley,Blind,Netherlands,Netherlands,90/03/09
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,Ander Herrera,M-R,0,74,72451,Ander,Herrera Agüera,Spain,Spain,89/08/14
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,P. McNair,D1-CR,0,,215920,Paddy,McNair,Northern Ireland,Northern Ireland,95/04/27
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,R. van Persie,A-CR,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,9/27/2014,Manchester United,West Ham United,2,1,Manchester United,W. Rooney,AM-C,0,59,193,Wayne,Rooney,England,England,85/10/24
